"INDICATOR_SEQ","PARENT_SEQ","AGENCY_NAME","INDICATOR_NAME","DESCRIPTION","CATEGORY","FREQUENCY","DESIRED_CHANGE","INDICATOR_UNIT","DECIMAL_PLACES","PERIOD_YEAR","PERIOD_MONTH","YTD_TARGET","YTD_ACTUAL","MONTHLY_TARGET","MONTHLY_ACTUAL"
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2008,5,3.91,5.73,3.91,5.20
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2008,6,3.91,5.97,3.91,7.08
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2008,7,3.91,5.98,3.91,6.05
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2008,8,3.91,6.15,3.91,7.28
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2008,9,3.91,6.21,3.91,6.70
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2008,10,3.91,6.16,3.91,5.68
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2008,11,3.91,6.29,3.91,7.77
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2008,12,3.91,6.30,3.91,6.37
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2009,1,5.43,7.38,5.43,7.38
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2009,2,5.43,6.76,5.43,6.08
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2009,3,5.43,5.88,5.43,4.28
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2009,4,5.43,5.86,5.43,5.82
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2009,5,5.43,5.69,5.43,5.00
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2009,6,5.43,5.75,5.43,6.02
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2009,7,5.43,5.96,5.43,7.14
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2009,8,5.43,5.93,5.43,5.73
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2009,9,5.43,6.04,5.43,6.92
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2009,10,5.43,5.96,5.43,5.29
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2009,11,5.43,5.89,5.43,5.05
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2009,12,5.43,5.97,5.43,6.85
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2010,1,5.22,4.96,5.22,4.96
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2010,2,5.22,5.39,5.22,5.85
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2010,3,5.22,5.45,5.22,5.57
20420,0,"Long Island Rail Road","Customer Injury Rate","Lags. Any injury to a customer as a result of an incident within/on railroad property.  Included are injuries that result from an assault or crime. The rate is injuries per million customers.  2012 - the methodology for determining an annual goal was changed.  The 2012 goal is based on a 5% reduction of the average prior three year actuals.","Safety Indicators","M","D","-",2,2010,4,5.22,5.42,5.22,5.34
